"Artist1";"Artist2";"Song_Connecting";"Popularity"
"1ZDu0fOcpCIjDwyl2cvk08";"7F2utINZ6tSokSiZTQBE27";"3DsbsFPXNM8x2Mpt0wbiPm";48
"6g5SF1Yz63eoPUnJgRHfrz";"7F2utINZ6tSokSiZTQBE27";"3DsbsFPXNM8x2Mpt0wbiPm";48
"0VitAFMCI2apQxKzDjg1PU";"3MkkSf3u5KU52Mb2iMrqeX";"0EAZ4HVIRdghAqMKQnF37m";54
"2KXYAKQTxHuUHDtVgeGn6w";"3MkkSf3u5KU52Mb2iMrqeX";"0EAZ4HVIRdghAqMKQnF37m";54
"1gs79u8PKkWAW1yfymbkTt";"3MkkSf3u5KU52Mb2iMrqeX";"0EAZ4HVIRdghAqMKQnF37m";54
"0VitAFMCI2apQxKzDjg1PU";"4e250LmaRPGcp0rbUbJtJm";"6WtqdnbH9ABDImbIEceUpD";53
"2KXYAKQTxHuUHDtVgeGn6w";"4e250LmaRPGcp0rbUbJtJm";"6WtqdnbH9ABDImbIEceUpD";53
"1gs79u8PKkWAW1yfymbkTt";"4e250LmaRPGcp0rbUbJtJm";"6WtqdnbH9ABDImbIEceUpD";53
"0VitAFMCI2apQxKzDjg1PU";"6jQZzWW3JlEtcRDSzFVKSP";"4k1lyIuSkplcmOdRhn3pc5";48
"0VitAFMCI2apQxKzDjg1PU";"7u710e44HW3K7A5eTnRqHC";"4k1lyIuSkplcmOdRhn3pc5";48
"0VitAFMCI2apQxKzDjg1PU";"6JFRI91YaCXREGQYzHSnUH";"4k1lyIuSkplcmOdRhn3pc5";48
"2KXYAKQTxHuUHDtVgeGn6w";"6jQZzWW3JlEtcRDSzFVKSP";"4k1lyIuSkplcmOdRhn3pc5";48
"2KXYAKQTxHuUHDtVgeGn6w";"7u710e44HW3K7A5eTnRqHC";"4k1lyIuSkplcmOdRhn3pc5";48
"2KXYAKQTxHuUHDtVgeGn6w";"6JFRI91YaCXREGQYzHSnUH";"4k1lyIuSkplcmOdRhn3pc5";48
"1gs79u8PKkWAW1yfymbkTt";"6jQZzWW3JlEtcRDSzFVKSP";"4k1lyIuSkplcmOdRhn3pc5";48
"1gs79u8PKkWAW1yfymbkTt";"7u710e44HW3K7A5eTnRqHC";"4k1lyIuSkplcmOdRhn3pc5";48
"1gs79u8PKkWAW1yfymbkTt";"6JFRI91YaCXREGQYzHSnUH";"4k1lyIuSkplcmOdRhn3pc5";48
"5WBincqAirIREkG5sXqeyq";"6jQZzWW3JlEtcRDSzFVKSP";"4k1lyIuSkplcmOdRhn3pc5";48
"5WBincqAirIREkG5sXqeyq";"7u710e44HW3K7A5eTnRqHC";"4k1lyIuSkplcmOdRhn3pc5";48
"5WBincqAirIREkG5sXqeyq";"6JFRI91YaCXREGQYzHSnUH";"4k1lyIuSkplcmOdRhn3pc5";48
"6jQZzWW3JlEtcRDSzFVKSP";"7u710e44HW3K7A5eTnRqHC";"4k1lyIuSkplcmOdRhn3pc5";48
"6JFRI91YaCXREGQYzHSnUH";"6jQZzWW3JlEtcRDSzFVKSP";"4k1lyIuSkplcmOdRhn3pc5";48
"6JFRI91YaCXREGQYzHSnUH";"7u710e44HW3K7A5eTnRqHC";"3IfwbxdAUjSjbFm2Yq3O6I";67
"0VitAFMCI2apQxKzDjg1PU";"7MFFwM1Jxz7IxJAZGcCgpK";"0e16hLAkJH4yP5lNBMcken";60
"2KXYAKQTxHuUHDtVgeGn6w";"7MFFwM1Jxz7IxJAZGcCgpK";"0e16hLAkJH4yP5lNBMcken";60
"1gs79u8PKkWAW1yfymbkTt";"7MFFwM1Jxz7IxJAZGcCgpK";"0e16hLAkJH4yP5lNBMcken";60
"19i93sA0D7yS9dYoVNBqAA";"7MFFwM1Jxz7IxJAZGcCgpK";"0e16hLAkJH4yP5lNBMcken";60
"5WBincqAirIREkG5sXqeyq";"7MFFwM1Jxz7IxJAZGcCgpK";"0e16hLAkJH4yP5lNBMcken";60
"0jdNdfi4vAuVi7a6cPDFBM";"5WBincqAirIREkG5sXqeyq";"0e16hLAkJH4yP5lNBMcken";60
"6g5SF1Yz63eoPUnJgRHfrz";"7MFFwM1Jxz7IxJAZGcCgpK";"0e16hLAkJH4yP5lNBMcken";60
"0jdNdfi4vAuVi7a6cPDFBM";"7MFFwM1Jxz7IxJAZGcCgpK";"0e16hLAkJH4yP5lNBMcken";60
"0jdNdfi4vAuVi7a6cPDFBM";"6g5SF1Yz63eoPUnJgRHfrz";"0e16hLAkJH4yP5lNBMcken";60
"1bAftSH8umNcGZ0uyV7LMg";"7CSpCpNGTK9589bTi44SzE";"7COGuXyTr12KvdaYXMqheC";81
"5Y3MV9DZ0d87NnVm56qSY1";"7CSpCpNGTK9589bTi44SzE";"7COGuXyTr12KvdaYXMqheC";81
"1bAftSH8umNcGZ0uyV7LMg";"4IG1SDlwgNKzqTmjBrvY3K";"7COGuXyTr12KvdaYXMqheC";81
"1bAftSH8umNcGZ0uyV7LMg";"5Y3MV9DZ0d87NnVm56qSY1";"7COGuXyTr12KvdaYXMqheC";81
"4IG1SDlwgNKzqTmjBrvY3K";"5Y3MV9DZ0d87NnVm56qSY1";"7COGuXyTr12KvdaYXMqheC";81
"14zUHaJZo1mnYtn6IBRaRP";"1TA5sGRlKUJXBN4ZyJuDIX";"6lX6l7OuA3qrnIRfdsr0dw";93
"1TA5sGRlKUJXBN4ZyJuDIX";"1pQWsZQehhS4wavwh7Fnxd";"6lX6l7OuA3qrnIRfdsr0dw";93
"14zUHaJZo1mnYtn6IBRaRP";"1pQWsZQehhS4wavwh7Fnxd";"6lX6l7OuA3qrnIRfdsr0dw";93
"5CY0QKsbUBpQJIE2yycsYi";"72FGvJgYbs0NBeJqECy6cF";"1tx6cTPSabCIN0V90Hzlhc";56
"1qto4hHid1P71emI6Fd8xi";"4q3ewBCX7sLwd24euuV69X";"2vmfvSoZBFAt9hhRoEByLi";92
"0KKUc4amZyvswV2YL6WTar";"790FomKkXshlbRYZFtlgla";"2FSGUA0gFgGeQdprjtGM2M";83
"1DxLCyH42yaHKGK3cl5bvG";"1vyhD5VmyZ7KMfW5gqLgo5";"6hf0RpxTbOprT5nnwzkk8e";86
"1vyhD5VmyZ7KMfW5gqLgo5";"790FomKkXshlbRYZFtlgla";"1WedZeiezCmCEOzLwhx0hV";82
"1SupJlEpv7RS2tPNRaHViT";"1vyhD5VmyZ7KMfW5gqLgo5";"1WedZeiezCmCEOzLwhx0hV";82
"1vyhD5VmyZ7KMfW5gqLgo5";"6VOoiigTiLVgsMQPP1JOdC";"1WedZeiezCmCEOzLwhx0hV";82
"1vyhD5VmyZ7KMfW5gqLgo5";"5IYRfypwG9BDDh5ZRPI80z";"1WedZeiezCmCEOzLwhx0hV";82
"1vyhD5VmyZ7KMfW5gqLgo5";"5OBK3iQwjNQqElPmn4TgAE";"1WedZeiezCmCEOzLwhx0hV";82
"1SupJlEpv7RS2tPNRaHViT";"790FomKkXshlbRYZFtlgla";"1WedZeiezCmCEOzLwhx0hV";82
"6VOoiigTiLVgsMQPP1JOdC";"790FomKkXshlbRYZFtlgla";"1WedZeiezCmCEOzLwhx0hV";82
"5IYRfypwG9BDDh5ZRPI80z";"790FomKkXshlbRYZFtlgla";"1WedZeiezCmCEOzLwhx0hV";82
"5OBK3iQwjNQqElPmn4TgAE";"790FomKkXshlbRYZFtlgla";"1WedZeiezCmCEOzLwhx0hV";82
"1SupJlEpv7RS2tPNRaHViT";"6VOoiigTiLVgsMQPP1JOdC";"1WedZeiezCmCEOzLwhx0hV";82
"1SupJlEpv7RS2tPNRaHViT";"5IYRfypwG9BDDh5ZRPI80z";"1WedZeiezCmCEOzLwhx0hV";82
"1SupJlEpv7RS2tPNRaHViT";"5OBK3iQwjNQqElPmn4TgAE";"1WedZeiezCmCEOzLwhx0hV";82
"5IYRfypwG9BDDh5ZRPI80z";"6VOoiigTiLVgsMQPP1JOdC";"1WedZeiezCmCEOzLwhx0hV";82
"5OBK3iQwjNQqElPmn4TgAE";"6VOoiigTiLVgsMQPP1JOdC";"1WedZeiezCmCEOzLwhx0hV";82
"5IYRfypwG9BDDh5ZRPI80z";"5OBK3iQwjNQqElPmn4TgAE";"1WedZeiezCmCEOzLwhx0hV";82
"1GDbiv3spRmZ1XdM1jQbT7";"4obzFoKoKRHIphyHzJ35G3";"4DHDIdeayp8xvlyg22wREO";78
"2x7PC78TmgqpEIjaGAZ0Oz";"5Y3MV9DZ0d87NnVm56qSY1";"6P096SaOzrgGxs8NWOfX7M";90
"1DxLCyH42yaHKGK3cl5bvG";"7vXDAI8JwjW531ouMGbfcp";"0cOa970mzTWAxKtltpkpLc";88
"0GM7qgcRCORpGnfcN2tCiB";"4q3ewBCX7sLwd24euuV69X";"4gzsuuZypVbxs0Af1LSZyB";95
"0GM7qgcRCORpGnfcN2tCiB";"2QWIScpFDNxmS6ZEMIUvgm";"4gzsuuZypVbxs0Af1LSZyB";95
"2QWIScpFDNxmS6ZEMIUvgm";"4q3ewBCX7sLwd24euuV69X";"4gzsuuZypVbxs0Af1LSZyB";95
"0Q8NcsJwoCbZOHHW63su5S";"4q3ewBCX7sLwd24euuV69X";"0G2zPzWqVjR68iNPmx2TBe";90
"0Q8NcsJwoCbZOHHW63su5S";"77ziqFxp5gaInVrF2lj4ht";"0G2zPzWqVjR68iNPmx2TBe";90
"4q3ewBCX7sLwd24euuV69X";"77ziqFxp5gaInVrF2lj4ht";"0G2zPzWqVjR68iNPmx2TBe";90
"1mcTU81TzQhprhouKaTkpq";"5FQ8tBUtIamA2hRtatrYUF";"4OwhwvKESFtuu06dTgct7i";88
"1aMt4A5jrQHxDYyC7rXgV0";"5FQ8tBUtIamA2hRtatrYUF";"4OwhwvKESFtuu06dTgct7i";88
"1aMt4A5jrQHxDYyC7rXgV0";"1mcTU81TzQhprhouKaTkpq";"4OwhwvKESFtuu06dTgct7i";88
"28gNT5KBp7IjEOQoevXf9N";"52qzWdNUp6ebjcNsvgZSiC";"4knc1Fp3kbuq8bH2byOvLu";87
"2R21vXR83lH98kGeO99Y66";"7iK8PXO48WeuP03g8YR51W";"3fHEwAssCgM4wJYdjT5Ch0";85
"0EFisYRi20PTADoJrifHrz";"2R21vXR83lH98kGeO99Y66";"3JCaq3KDSROg3TXhdiDa9n";86
"0EFisYRi20PTADoJrifHrz";"7iK8PXO48WeuP03g8YR51W";"3fHEwAssCgM4wJYdjT5Ch0";85
"1mcTU81TzQhprhouKaTkpq";"37BIBvfliXJpSgn10yQUJM";"71R8HJxQk5qMiRstrlXN9t";82
"4q3ewBCX7sLwd24euuV69X";"7ltDVBr6mKbRvohxheJ9h1";"2XIc1pqjXV3Cr2BQUGNBck";88
"3bvfu2KAve4lPHrhEFDZna";"7vXDAI8JwjW531ouMGbfcp";"1g4cZvi0nLeeIycd0Rkljj";79
"3bvfu2KAve4lPHrhEFDZna";"5LeiVcEnsZcwc133TUhJNW";"1g4cZvi0nLeeIycd0Rkljj";79
"5LeiVcEnsZcwc133TUhJNW";"7vXDAI8JwjW531ouMGbfcp";"1g4cZvi0nLeeIycd0Rkljj";79
"1vyhD5VmyZ7KMfW5gqLgo5";"5hdhHgpxyniooUiQVaPxQ0";"05bfbizlM5AX6Mf1RRyMho";89
"4q3ewBCX7sLwd24euuV69X";"5hdhHgpxyniooUiQVaPxQ0";"05bfbizlM5AX6Mf1RRyMho";89
"1vyhD5VmyZ7KMfW5gqLgo5";"4q3ewBCX7sLwd24euuV69X";"05bfbizlM5AX6Mf1RRyMho";89
"14zUHaJZo1mnYtn6IBRaRP";"4VVEpEhC8NcR7AqNEds42U";"6PDlkWmrq2ZKiUuFt2aQsH";84
"14zUHaJZo1mnYtn6IBRaRP";"21451j1KhjAiaYKflxBjr1";"6PDlkWmrq2ZKiUuFt2aQsH";84
"21451j1KhjAiaYKflxBjr1";"4VVEpEhC8NcR7AqNEds42U";"6PDlkWmrq2ZKiUuFt2aQsH";84
"07YUOmWljBTXwIseAUd9TW";"7iK8PXO48WeuP03g8YR51W";"2rCbl9naJYhaxjLsfx88uM";88
"1DxLCyH42yaHKGK3cl5bvG";"4obzFoKoKRHIphyHzJ35G3";"20ChN6ZWJ2yhuXcE6SKHDM";81
"2oQX8QiMXOyuqbcZEFsZfm";"4obzFoKoKRHIphyHzJ35G3";"59L8x0xy8njj75vzVCPMqg";81
"1TA5sGRlKUJXBN4ZyJuDIX";"3HH6yOn1yJNZo3RY5zEfy5";"7bx66Je824Iak8c1CfsMrE";77
"1TA5sGRlKUJXBN4ZyJuDIX";"5wUO3A6DT4tO5UDz21kE2Y";"7bx66Je824Iak8c1CfsMrE";77
"1TA5sGRlKUJXBN4ZyJuDIX";"2TQ4CGgxxCWHqa9yYIGDoU";"7bx66Je824Iak8c1CfsMrE";77
"3HH6yOn1yJNZo3RY5zEfy5";"5wUO3A6DT4tO5UDz21kE2Y";"7bx66Je824Iak8c1CfsMrE";77
"2TQ4CGgxxCWHqa9yYIGDoU";"3HH6yOn1yJNZo3RY5zEfy5";"7bx66Je824Iak8c1CfsMrE";77
"2TQ4CGgxxCWHqa9yYIGDoU";"5wUO3A6DT4tO5UDz21kE2Y";"7bx66Je824Iak8c1CfsMrE";77
"0d7jzRhjOifL8X9hxNvbEn";"0qgEwzU6TJsJF0L7iyYY8z";"2CiE0vjt9UnL7kQGTP8dfw";42
"0qgEwzU6TJsJF0L7iyYY8z";"3yjUmIEZOYU9i9cU9uJGIZ";"2CiE0vjt9UnL7kQGTP8dfw";42
"0d7jzRhjOifL8X9hxNvbEn";"3yjUmIEZOYU9i9cU9uJGIZ";"2CiE0vjt9UnL7kQGTP8dfw";42
"1vyhD5VmyZ7KMfW5gqLgo5";"5he5w2lnU9x7JFhnwcekXX";"63aj87TQG6F3RVO5nbG2VQ";85
"2R21vXR83lH98kGeO99Y66";"790FomKkXshlbRYZFtlgla";"5Km4r87BoX2qqtoprYS1gh";74
"1vyhD5VmyZ7KMfW5gqLgo5";"2R21vXR83lH98kGeO99Y66";"5Km4r87BoX2qqtoprYS1gh";74
"0AqlFI0tz2DsEoJlKSIiT9";"1bAftSH8umNcGZ0uyV7LMg";"1GYJpuLq41vEVKXiHGEY9j";82
"128ftF9X7Kd7Di2fq3wYVs";"7kaC28XGoTp1ViSZAA0iuX";"3SgybTfx3GWHAcjhK9iPmz";79
"384MqcXCGGFh9UcjI5Tpc5";"7kaC28XGoTp1ViSZAA0iuX";"3SgybTfx3GWHAcjhK9iPmz";79
"128ftF9X7Kd7Di2fq3wYVs";"384MqcXCGGFh9UcjI5Tpc5";"3SgybTfx3GWHAcjhK9iPmz";79
"5Rj6rNR8zIlUUDCs1OyPmW";"7vXDAI8JwjW531ouMGbfcp";"74znaWw1hmQBusGPSOuTFy";77
"1bAftSH8umNcGZ0uyV7LMg";"5Rj6rNR8zIlUUDCs1OyPmW";"74znaWw1hmQBusGPSOuTFy";77
"1bAftSH8umNcGZ0uyV7LMg";"7vXDAI8JwjW531ouMGbfcp";"74znaWw1hmQBusGPSOuTFy";77
"0EFisYRi20PTADoJrifHrz";"3E6xrwgnVfYCrCs0ePERDz";"5Mw46yRtdiOdjqSG0eDItr";83
"2R21vXR83lH98kGeO99Y66";"3E6xrwgnVfYCrCs0ePERDz";"43qcs9NpJhDxtG91zxFkj7";82
"0n6sKrG0xKAf8xmdqeNGke";"3E6xrwgnVfYCrCs0ePERDz";"5Mw46yRtdiOdjqSG0eDItr";83
"3E6xrwgnVfYCrCs0ePERDz";"7iK8PXO48WeuP03g8YR51W";"43qcs9NpJhDxtG91zxFkj7";82
"0EFisYRi20PTADoJrifHrz";"0n6sKrG0xKAf8xmdqeNGke";"5Mw46yRtdiOdjqSG0eDItr";83
"0n6sKrG0xKAf8xmdqeNGke";"2R21vXR83lH98kGeO99Y66";"43qcs9NpJhDxtG91zxFkj7";82
"0n6sKrG0xKAf8xmdqeNGke";"7iK8PXO48WeuP03g8YR51W";"43qcs9NpJhDxtG91zxFkj7";82
"2cPqdH7XMvwaBJEVjheH8g";"4SsVbpTthjScTS7U2hmr1X";"2TmT3wSwRf0CYJFGGaIXNB";74
"1pf0MPKfKdvS8J779mS1Ay";"4SsVbpTthjScTS7U2hmr1X";"2TmT3wSwRf0CYJFGGaIXNB";74
"1pf0MPKfKdvS8J779mS1Ay";"2cPqdH7XMvwaBJEVjheH8g";"2TmT3wSwRf0CYJFGGaIXNB";74
"0KPX4Ucy9dk82uj4GpKesn";"3fZk3Gm5dN5v5yfYMQ04Bx";"5W1qmxHrMlQGGAiFA3ZQqP";85
"3fZk3Gm5dN5v5yfYMQ04Bx";"77ziqFxp5gaInVrF2lj4ht";"5W1qmxHrMlQGGAiFA3ZQqP";85
"14zUHaJZo1mnYtn6IBRaRP";"3fZk3Gm5dN5v5yfYMQ04Bx";"5W1qmxHrMlQGGAiFA3ZQqP";85
"3fZk3Gm5dN5v5yfYMQ04Bx";"4SsVbpTthjScTS7U2hmr1X";"5W1qmxHrMlQGGAiFA3ZQqP";85
"3EiLUeyEcA6fbRPSHkG5kb";"3fZk3Gm5dN5v5yfYMQ04Bx";"5W1qmxHrMlQGGAiFA3ZQqP";85
"1pQWsZQehhS4wavwh7Fnxd";"3fZk3Gm5dN5v5yfYMQ04Bx";"5W1qmxHrMlQGGAiFA3ZQqP";85
"0KPX4Ucy9dk82uj4GpKesn";"77ziqFxp5gaInVrF2lj4ht";"5W1qmxHrMlQGGAiFA3ZQqP";85
"0KPX4Ucy9dk82uj4GpKesn";"14zUHaJZo1mnYtn6IBRaRP";"5W1qmxHrMlQGGAiFA3ZQqP";85
"0KPX4Ucy9dk82uj4GpKesn";"4SsVbpTthjScTS7U2hmr1X";"5W1qmxHrMlQGGAiFA3ZQqP";85
"0KPX4Ucy9dk82uj4GpKesn";"3EiLUeyEcA6fbRPSHkG5kb";"5W1qmxHrMlQGGAiFA3ZQqP";85
"0KPX4Ucy9dk82uj4GpKesn";"1pQWsZQehhS4wavwh7Fnxd";"5W1qmxHrMlQGGAiFA3ZQqP";85
"14zUHaJZo1mnYtn6IBRaRP";"77ziqFxp5gaInVrF2lj4ht";"5W1qmxHrMlQGGAiFA3ZQqP";85
"4SsVbpTthjScTS7U2hmr1X";"77ziqFxp5gaInVrF2lj4ht";"5W1qmxHrMlQGGAiFA3ZQqP";85
"3EiLUeyEcA6fbRPSHkG5kb";"77ziqFxp5gaInVrF2lj4ht";"5W1qmxHrMlQGGAiFA3ZQqP";85
"1pQWsZQehhS4wavwh7Fnxd";"77ziqFxp5gaInVrF2lj4ht";"5W1qmxHrMlQGGAiFA3ZQqP";85
"14zUHaJZo1mnYtn6IBRaRP";"4SsVbpTthjScTS7U2hmr1X";"5W1qmxHrMlQGGAiFA3ZQqP";85
"14zUHaJZo1mnYtn6IBRaRP";"3EiLUeyEcA6fbRPSHkG5kb";"5W1qmxHrMlQGGAiFA3ZQqP";85
"3EiLUeyEcA6fbRPSHkG5kb";"4SsVbpTthjScTS7U2hmr1X";"5W1qmxHrMlQGGAiFA3ZQqP";85
"1pQWsZQehhS4wavwh7Fnxd";"4SsVbpTthjScTS7U2hmr1X";"5W1qmxHrMlQGGAiFA3ZQqP";85
"1pQWsZQehhS4wavwh7Fnxd";"3EiLUeyEcA6fbRPSHkG5kb";"5W1qmxHrMlQGGAiFA3ZQqP";85
"2LRoIwlKmHjgvigdNGBHNo";"7j6DKwmjbxvpQO8h914uEz";"1JpzJfxjHGFUyTHXLZidok";83
"1mcTU81TzQhprhouKaTkpq";"37230BxxYs9ksS7OkZw3IU";"6mmPpaltUZK7xjNlBPQQ0p";91
"1Xyo4u8uXC1ZmMpatF05PJ";"7ltDVBr6mKbRvohxheJ9h1";"6dmXZ9B5HdFAyzHeTneYBK";90
"2NfSBtmWe7oPw1EmetJVso";"47MpMsUfWtgyIIBEFOr4FE";"7iHHlCbsFou5DZSW5HCPfs";87
"1pQWsZQehhS4wavwh7Fnxd";"2NfSBtmWe7oPw1EmetJVso";"7iHHlCbsFou5DZSW5HCPfs";87
"2LmcxBak1alK1bf7d1beTr";"2NfSBtmWe7oPw1EmetJVso";"7iHHlCbsFou5DZSW5HCPfs";87
"2NfSBtmWe7oPw1EmetJVso";"7a0XAaPaK2aDSqa8p3QnC7";"7iHHlCbsFou5DZSW5HCPfs";87
"1pQWsZQehhS4wavwh7Fnxd";"47MpMsUfWtgyIIBEFOr4FE";"7iHHlCbsFou5DZSW5HCPfs";87
"2LmcxBak1alK1bf7d1beTr";"47MpMsUfWtgyIIBEFOr4FE";"7iHHlCbsFou5DZSW5HCPfs";87
"47MpMsUfWtgyIIBEFOr4FE";"7a0XAaPaK2aDSqa8p3QnC7";"7iHHlCbsFou5DZSW5HCPfs";87
"1pQWsZQehhS4wavwh7Fnxd";"2LmcxBak1alK1bf7d1beTr";"7iHHlCbsFou5DZSW5HCPfs";87
"1pQWsZQehhS4wavwh7Fnxd";"7a0XAaPaK2aDSqa8p3QnC7";"7iHHlCbsFou5DZSW5HCPfs";87
"2LmcxBak1alK1bf7d1beTr";"7a0XAaPaK2aDSqa8p3QnC7";"7iHHlCbsFou5DZSW5HCPfs";87
"1DxLCyH42yaHKGK3cl5bvG";"3Apb2lGmGJaBmr0TTBJvIZ";"23R68uWGdp07SwQdK8mWzI";81
"1Yj5Xey7kTwvZla8sqdsdE";"5XQWXnMwsvuvCPMneXUbsy";"1AnJQd8TfkhK6M3VgZDVv1";82
"1Yj5Xey7kTwvZla8sqdsdE";"6hYxQDiGct9yfRlSEv3F8a";"1AnJQd8TfkhK6M3VgZDVv1";82
"1Yj5Xey7kTwvZla8sqdsdE";"2NZD6Gqfk60GEcAAnJKVsR";"1AnJQd8TfkhK6M3VgZDVv1";82
"5XQWXnMwsvuvCPMneXUbsy";"6hYxQDiGct9yfRlSEv3F8a";"1AnJQd8TfkhK6M3VgZDVv1";82
"2NZD6Gqfk60GEcAAnJKVsR";"5XQWXnMwsvuvCPMneXUbsy";"1AnJQd8TfkhK6M3VgZDVv1";82
"2NZD6Gqfk60GEcAAnJKVsR";"6hYxQDiGct9yfRlSEv3F8a";"1AnJQd8TfkhK6M3VgZDVv1";82
"0AqlFI0tz2DsEoJlKSIiT9";"5Y3MV9DZ0d87NnVm56qSY1";"4xv2A022v5A8nyewDkYOkQ";81
"1QivQCLVipV61DiQiyV14A";"21451j1KhjAiaYKflxBjr1";"5bpklP2B9Nlj5BO90RuCyA";76
"1fctva4kpRbg2k3v7kwRuS";"1mcTU81TzQhprhouKaTkpq";"2BEcap3xJtmiPaHKyfQi4e";91
"1fctva4kpRbg2k3v7kwRuS";"7bXgB6jMjp9ATFy66eO08Z";"2BEcap3xJtmiPaHKyfQi4e";91
"1mcTU81TzQhprhouKaTkpq";"7bXgB6jMjp9ATFy66eO08Z";"2BEcap3xJtmiPaHKyfQi4e";91
"33ScadVnbm2X8kkUqOkC6Z";"5hdhHgpxyniooUiQVaPxQ0";"1ZcrHpBbILPNfhBtPhQVHh";82
"1DxLCyH42yaHKGK3cl5bvG";"2wkoKEfS6dXwThbyTnZWFU";"1wcE84DVQUF16xudVFzezL";83
"0vR2qb8m9WHeZ5ByCbimq2";"1DxLCyH42yaHKGK3cl5bvG";"7iXJg4IUyrWont5YSQrbKP";83
"4VMYDCV2IEDYJArk749S6m";"77ziqFxp5gaInVrF2lj4ht";"35UUpTmrcFXNIVIN26ujXl";80
"1vyhD5VmyZ7KMfW5gqLgo5";"77ziqFxp5gaInVrF2lj4ht";"7iqOIHHEmu6Vhw25GgQ2eA";86
"1vyhD5VmyZ7KMfW5gqLgo5";"4VMYDCV2IEDYJArk749S6m";"35UUpTmrcFXNIVIN26ujXl";80
"1mcTU81TzQhprhouKaTkpq";"2UZIAOlrnyZmyzt1nuXr9y";"0lQk4UhEVDnOH5vYH0vgHM";81
"0haZhu4fFKt0Ag94kZDiz2";"4obzFoKoKRHIphyHzJ35G3";"5aCWQczUqiGCw3cvNp5OV0";75
"3VHAySZQPlfGlNLslzXYpN";"5TYxZTjIPqKM8K8NuP9woO";"5xiAfKzE3mbxYbOkUZPR11";83
"06TVTkMAOR935MhkjX0i2A";"1i8SpTcr7yvPOmcqrbnVXY";"2PH533J1xudlfZ5GaHAdVX";71
"2OHKEe204spO7G7NcbeO2o";"7hIqJfRYGBWWT1Qxu6Cpd2";"3h6uFCOSSpj7FIgzDhuJJN";72
"0EFisYRi20PTADoJrifHrz";"0Q8NcsJwoCbZOHHW63su5S";"5jzEwSyyymBlf1fa1o39T2";83
"1i8SpTcr7yvPOmcqrbnVXY";"3E6xrwgnVfYCrCs0ePERDz";"5Mw46yRtdiOdjqSG0eDItr";83
"0EFisYRi20PTADoJrifHrz";"1i8SpTcr7yvPOmcqrbnVXY";"5Mw46yRtdiOdjqSG0eDItr";83
"0n6sKrG0xKAf8xmdqeNGke";"1i8SpTcr7yvPOmcqrbnVXY";"5Mw46yRtdiOdjqSG0eDItr";83
"0EFisYRi20PTADoJrifHrz";"77ziqFxp5gaInVrF2lj4ht";"27RSJHEA99Y0Vsow7nA37A";85
"1fux65HMCBvfJHqlBc4Nno";"5hdhHgpxyniooUiQVaPxQ0";"3V8UKqhEK5zBkBb6d6ub8i";79
"1i8SpTcr7yvPOmcqrbnVXY";"5hdhHgpxyniooUiQVaPxQ0";"3V8UKqhEK5zBkBb6d6ub8i";79
"1wZtkThiXbVNtj6hee6dz9";"5hdhHgpxyniooUiQVaPxQ0";"0VWLId2RwPCno9s1cJm2Vy";77
"5hdhHgpxyniooUiQVaPxQ0";"7iK8PXO48WeuP03g8YR51W";"0VWLId2RwPCno9s1cJm2Vy";77
"2oT7xd9iTO2ejLsNGIMa5f";"5hdhHgpxyniooUiQVaPxQ0";"2dNhNlpZAtV4lwAFW45LIv";79
"1fux65HMCBvfJHqlBc4Nno";"1i8SpTcr7yvPOmcqrbnVXY";"3V8UKqhEK5zBkBb6d6ub8i";79
"1fux65HMCBvfJHqlBc4Nno";"1wZtkThiXbVNtj6hee6dz9";"0VWLId2RwPCno9s1cJm2Vy";77
"1fux65HMCBvfJHqlBc4Nno";"7iK8PXO48WeuP03g8YR51W";"0VWLId2RwPCno9s1cJm2Vy";77
"1fux65HMCBvfJHqlBc4Nno";"2oT7xd9iTO2ejLsNGIMa5f";"0VWLId2RwPCno9s1cJm2Vy";77
"1i8SpTcr7yvPOmcqrbnVXY";"1wZtkThiXbVNtj6hee6dz9";"0VWLId2RwPCno9s1cJm2Vy";77
"1i8SpTcr7yvPOmcqrbnVXY";"7iK8PXO48WeuP03g8YR51W";"0VWLId2RwPCno9s1cJm2Vy";77
"1i8SpTcr7yvPOmcqrbnVXY";"2oT7xd9iTO2ejLsNGIMa5f";"0VWLId2RwPCno9s1cJm2Vy";77
"1wZtkThiXbVNtj6hee6dz9";"7iK8PXO48WeuP03g8YR51W";"0VWLId2RwPCno9s1cJm2Vy";77
"1wZtkThiXbVNtj6hee6dz9";"2oT7xd9iTO2ejLsNGIMa5f";"0VWLId2RwPCno9s1cJm2Vy";77
"2oT7xd9iTO2ejLsNGIMa5f";"7iK8PXO48WeuP03g8YR51W";"0VWLId2RwPCno9s1cJm2Vy";77
"4vhNDa5ycK0ST968ek7kRr";"7slfeZO9LsJbWgpkIoXBUJ";"5iF33sXejXwfTuidVHMll0";81
"2IMZYfNi21MGqxopj9fWx8";"2hejA1Dkf8v8R0koF44FvW";"7xLYLM5K6S1TwiSdfuhZQg";77
"1bAftSH8umNcGZ0uyV7LMg";"3Apb2lGmGJaBmr0TTBJvIZ";"7I8L3vYCLThw2FDrE6LuzE";77
"4yxLYO2imECxGYTTV7RQKb";"5XQWXnMwsvuvCPMneXUbsy";"2yY3Htp536KryowkfH9M7w";68
